4x200m,Men,1:18.27,1286.0
4x400m,Men,2:54.04,1286.0
200m,Men,19.59,1285.0
300m,Men,30.7,1285.0
400m,Men,43.52,1285.0
400mH,Men,46.98,1285.0
4x100m,Men,37.25,1285.0
4x200m,Men,1:18.29,1285.0
4x400m,Men,2:54.10,1285.0
110mH,Men,12.85,1284.0
200m,Men,19.6,1284.0
300m,Men,30.71,1284.0
400m,Men,43.53,1284.0
400mH,Men,47.0,1284.0
4x100m,Men,37.26,1284.0
4x200m,Men,1:18.32,1284.0
4x400m,Men,2:54.16,1284.0
100m,Men,9.78,1283.0
300m,Men,30.72,1283.0
400m,Men,43.55,1283.0
400mH,Men,47.02,1283.0
4x100m,Men,37.28,1283.0
4x200m,Men,1:18.34,1283.0
4x400m,Men,2:54.22,1283.0
110mH,Men,12.86,1282.0
200m,Men,19.61,1282.0
300m,Men,30.73,1282.0
400m,Men,43.56,1282.0
400mH,Men,47.04,1282.0
4x100m,Men,37.29,1282.0
4x200m,Men,1:18.37,1282.0
4x400m,Men,2:54.28,1282.0
200m,Men,19.62,1281.0
300m,Men,30.74,1281.0
400m,Men,43.57,1281.0
400mH,Men,47.06,1281.0
4x100m,Men,37.3,1281.0
4x200m,Men,1:18.39,1281.0
4x400m,Men,2:54.35,1281.0
100m,Men,9.79,1280.0
110mH,Men,12.87,1280.0
300m,Men,30.75,1280.0
400m,Men,43.59,1280.0
400mH,Men,47.08,1280.0
4x100m,Men,37.31,1280.0
4x200m,Men,1:18.42,1280.0
4x400m,Men,2:54.41,1280.0
200m,Men,19.63,1279.0
300m,Men,30.76,1279.0
400m,Men,43.6,1279.0
400mH,Men,47.1,1279.0
4x100m,Men,37.33,1279.0
4x200m,Men,1:18.45,1279.0
4x400m,Men,2:54.47,1279.0
110mH,Men,12.88,1278.0
300m,Men,30.77,1278.0
400m,Men,43.62,1278.0
400mH,Men,47.11,1278.0
4x100m,Men,37.34,1278.0
4x200m,Men,1:18.47,1278.0
4x400m,Men,2:54.53,1278.0
200m,Men,19.64,1277.0
300m,Men,30.78,1277.0
400m,Men,43.63,1277.0
400mH,Men,47.13,1277.0
4x100m,Men,37.35,1277.0
4x200m,Men,1:18.50,1277.0
4x400m,Men,2:54.60,1277.0
100m,Men,9.8,1276.0
110mH,Men,12.89,1276.0
200m,Men,19.65,1276.0
300m,Men,30.79,1276.0
400m,Men,43.64,1276.0
400mH,Men,47.15,1276.0
4x100m,Men,37.36,1276.0
4x200m,Men,1:18.52,1276.0
4x400m,Men,2:54.66,1276.0
300m,Men,30.8,1275.0
400m,Men,43.66,1275.0
400mH,Men,47.17,1275.0
4x100m,Men,37.38,1275.0
4x200m,Men,1:18.55,1275.0
4x400m,Men,2:54.72,1275.0
110mH,Men,12.9,1274.0
200m,Men,19.66,1274.0
300m,Men,30.81,1274.0
400m,Men,43.67,1274.0
400mH,Men,47.19,1274.0
4x100m,Men,37.39,1274.0
4x200m,Men,1:18.57,1274.0
4x400m,Men,2:54.78,1274.0
100m,Men,9.81,1273.0
300m,Men,30.82,1273.0
400m,Men,43.68,1273.0
400mH,Men,47.21,1273.0
4x100m,Men,37.4,1273.0
4x200m,Men,1:18.60,1273.0
4x400m,Men,2:54.85,1273.0
110mH,Men,12.91,1272.0
200m,Men,19.67,1272.0
300m,Men,30.83,1272.0
400m,Men,43.7,1272.0
400mH,Men,47.23,1272.0
4x100m,Men,37.42,1272.0
4x200m,Men,1:18.63,1272.0
4x400m,Men,2:54.91,1272.0
200m,Men,19.68,1271.0
300m,Men,30.84,1271.0
400m,Men,43.71,1271.0
400mH,Men,47.25,1271.0
4x100m,Men,37.43,1271.0
4x200m,Men,1:18.65,1271.0
4x400m,Men,2:54.97,1271.0
110mH,Men,12.92,1270.0
300m,Men,30.85,1270.0
400m,Men,43.73,1270.0
400mH,Men,47.27,1270.0
4x100m,Men,37.44,1270.0
4x200m,Men,1:18.68,1270.0
4x400m,Men,2:55.03,1270.0
100m,Men,9.82,1269.0
200m,Men,19.69,1269.0
300m,Men,30.86,1269.0
400m,Men,43.74,1269.0
400mH,Men,47.29,1269.0
4x100m,Men,37.45,1269.0
4x200m,Men,1:18.70,1269.0
4x400m,Men,2:55.10,1269.0
110mH,Men,12.93,1268.0
200m,Men,19.7,1268.0
300m,Men,30.87,1268.0
400m,Men,43.75,1268.0
400mH,Men,47.3,1268.0
4x100m,Men,37.47,1268.0
4x200m,Men,1:18.73,1268.0
4x400m,Men,2:55.16,1268.0
300m,Men,30.88,1267.0
400m,Men,43.77,1267.0
400mH,Men,47.32,1267.0
4x100m,Men,37.48,1267.0
4x200m,Men,1:18.75,1267.0
4x400m,Men,2:55.22,1267.0
100m,Men,9.83,1266.0
110mH,Men,12.94,1266.0
200m,Men,19.71,1266.0
300m,Men,30.89,1266.0
400m,Men,43.78,1266.0
400mH,Men,47.34,1266.0
4x100m,Men,37.49,1266.0
4x200m,Men,1:18.78,1266.0
4x400m,Men,2:55.28,1266.0
300m,Men,30.9,1265.0
400m,Men,43.8,1265.0
400mH,Men,47.36,1265.0
4x100m,Men,37.5,1265.0
4x200m,Men,1:18.81,1265.0
4x400m,Men,2:55.35,1265.0
110mH,Men,12.95,1264.0
200m,Men,19.72,1264.0
300m,Men,30.91,1264.0
400m,Men,43.81,1264.0
400mH,Men,47.38,1264.0
4x100m,Men,37.52,1264.0
4x200m,Men,1:18.83,1264.0
4x400m,Men,2:55.41,1264.0
200m,Men,19.73,1263.0
300m,Men,30.92,1263.0
400m,Men,43.82,1263.0
400mH,Men,47.4,1263.0
4x100m,Men,37.53,1263.0
4x200m,Men,1:18.86,1263.0
4x400m,Men,2:55.47,1263.0
100m,Men,9.84,1262.0
110mH,Men,12.96,1262.0
300m,Men,30.93,1262.0
400m,Men,43.84,1262.0
400mH,Men,47.42,1262.0
4x100m,Men,37.54,1262.0
4x200m,Men,1:18.88,1262.0
4x400m,Men,2:55.54,1262.0
200m,Men,19.74,1261.0
300m,Men,30.94,1261.0
400m,Men,43.85,1261.0
400mH,Men,47.44,1261.0
4x100m,Men,37.55,1261.0
4x200m,Men,1:18.91,1261.0
4x400m,Men,2:55.60,1261.0
110mH,Men,12.97,1260.0
200m,Men,19.75,1260.0
300m,Men,30.96,1260.0
400m,Men,43.87,1260.0
400mH,Men,47.46,1260.0
4x100m,Men,37.57,1260.0
4x200m,Men,1:18.93,1260.0
4x400m,Men,2:55.66,1260.0
100m,Men,9.85,1259.0
300m,Men,30.97,1259.0
400m,Men,43.88,1259.0
400mH,Men,47.48,1259.0
4x100m,Men,37.58,1259.0
4x200m,Men,1:18.96,1259.0
4x400m,Men,2:55.72,1259.0
110mH,Men,12.98,1258.0
200m,Men,19.76,1258.0
300m,Men,30.98,1258.0
400m,Men,43.89,1258.0
400mH,Men,47.49,1258.0
4x100m,Men,37.59,1258.0
4x200m,Men,1:18.99,1258.0
4x400m,Men,2:55.79,1258.0
300m,Men,30.99,1257.0
400m,Men,43.91,1257.0
400mH,Men,47.51,1257.0
4x100m,Men,37.6,1257.0
4x200m,Men,1:19.01,1257.0
4x400m,Men,2:55.85,1257.0
110mH,Men,12.99,1256.0
200m,Men,19.77,1256.0
300m,Men,31.0,1256.0
400m,Men,43.92,1256.0
400mH,Men,47.53,1256.0
4x100m,Men,37.62,1256.0
4x200m,Men,1:19.04,1256.0
4x400m,Men,2:55.91,1256.0
100m,Men,9.86,1255.0
110mH,Men,13.0,1255.0
200m,Men,19.78,1255.0
300m,Men,31.01,1255.0
400m,Men,43.94,1255.0
400mH,Men,47.55,1255.0
4x100m,Men,37.63,1255.0
4x200m,Men,1:19.06,1255.0
4x400m,Men,2:55.98,1255.0
300m,Men,31.02,1254.0
400m,Men,43.95,1254.0
400mH,Men,47.57,1254.0
4x100m,Men,37.64,1254.0
4x200m,Men,1:19.09,1254.0
4x400m,Men,2:56.04,1254.0
110mH,Men,13.01,1253.0
200m,Men,19.79,1253.0
300m,Men,31.03,1253.0
400m,Men,43.96,1253.0
400mH,Men,47.59,1253.0
4x100m,Men,37.66,1253.0
4x200m,Men,1:19.12,1253.0
4x400m,Men,2:56.10,1253.0
100m,Men,9.87,1252.0
200m,Men,19.8,1252.0
300m,Men,31.04,1252.0
400m,Men,43.98,1252.0
400mH,Men,47.61,1252.0
4x100m,Men,37.67,1252.0
4x200m,Men,1:19.14,1252.0
4x400m,Men,2:56.16,1252.0
110mH,Men,13.02,1251.0
300m,Men,31.05,1251.0
400m,Men,43.99,1251.0
400mH,Men,47.63,1251.0
4x100m,Men,37.68,1251.0
4x200m,Men,1:19.17,1251.0
4x400m,Men,2:56.23,1251.0
200m,Men,19.81,1250.0
300m,Men,31.06,1250.0
400m,Men,44.01,1250.0
400mH,Men,47.65,1250.0
4x100m,Men,37.69,1250.0
4x200m,Men,1:19.19,1250.0
4x400m,Men,2:56.29,1250.0
110mH,Men,13.03,1249.0
300m,Men,31.07,1249.0
400m,Men,44.02,1249.0
400mH,Men,47.67,1249.0
4x100m,Men,37.71,1249.0
4x200m,Men,1:19.22,1249.0
4x400m,Men,2:56.35,1249.0
100m,Men,9.88,1248.0
200m,Men,19.82,1248.0
300m,Men,31.08,1248.0
400m,Men,44.03,1248.0
400mH,Men,47.69,1248.0
4x100m,Men,37.72,1248.0
4x200m,Men,1:19.25,1248.0
4x400m,Men,2:56.42,1248.0
110mH,Men,13.04,1247.0
200m,Men,19.83,1247.0
300m,Men,31.09,1247.0
400m,Men,44.05,1247.0
400mH,Men,47.71,1247.0
4x100m,Men,37.73,1247.0
4x200m,Men,1:19.27,1247.0
4x400m,Men,2:56.48,1247.0
300m,Men,31.1,1246.0
400m,Men,44.06,1246.0
400mH,Men,47.72,1246.0
4x100m,Men,37.74,1246.0
4x200m,Men,1:19.30,1246.0
4x400m,Men,2:56.54,1246.0
100m,Men,9.89,1245.0
110mH,Men,13.05,1245.0
200m,Men,19.84,1245.0
300m,Men,31.11,1245.0
400m,Men,44.08,1245.0
400mH,Men,47.74,1245.0
4x100m,Men,37.76,1245.0
4x200m,Men,1:19.32,1245.0
4x400m,Men,2:56.61,1245.0
200m,Men,19.85,1244.0
300m,Men,31.12,1244.0
400m,Men,44.09,1244.0
400mH,Men,47.76,1244.0
4x100m,Men,37.77,1244.0
4x200m,Men,1:19.35,1244.0
4x400m,Men,2:56.67,1244.0
110mH,Men,13.06,1243.0
300m,Men,31.13,1243.0
400m,Men,44.1,1243.0
400mH,Men,47.78,1243.0
4x100m,Men,37.78,1243.0
4x200m,Men,1:19.37,1243.0
4x400m,Men,2:56.73,1243.0
200m,Men,19.86,1242.0
300m,Men,31.14,1242.0
400m,Men,44.12,1242.0
400mH,Men,47.8,1242.0
4x100m,Men,37.8,1242.0
4x200m,Men,1:19.40,1242.0
4x400m,Men,2:56.80,1242.0
100m,Men,9.9,1241.0
110mH,Men,13.07,1241.0
200m,Men,19.87,1241.0
300m,Men,31.15,1241.0
400m,Men,44.13,1241.0
400mH,Men,47.82,1241.0
4x100m,Men,37.81,1241.0
4x200m,Men,1:19.43,1241.0
4x400m,Men,2:56.86,1241.0
300m,Men,31.16,1240.0
400m,Men,44.15,1240.0
400mH,Men,47.84,1240.0
4x100m,Men,37.82,1240.0
4x200m,Men,1:19.45,1240.0
4x400m,Men,2:56.92,1240.0
110mH,Men,13.08,1239.0
200m,Men,19.88,1239.0
300m,Men,31.17,1239.0
400m,Men,44.16,1239.0
400mH,Men,47.86,1239.0
4x100m,Men,37.83,1239.0
4x200m,Men,1:19.48,1239.0
4x400m,Men,2:56.99,1239.0
100m,Men,9.91,1238.0
300m,Men,31.19,1238.0
400m,Men,44.17,1238.0
400mH,Men,47.88,1238.0
4x100m,Men,37.85,1238.0
4x200m,Men,1:19.50,1238.0
4x400m,Men,2:57.05,1238.0
110mH,Men,13.09,1237.0
200m,Men,19.89,1237.0
300m,Men,31.2,1237.0
400m,Men,44.19,1237.0
400mH,Men,47.9,1237.0
4x100m,Men,37.86,1237.0
4x200m,Men,1:19.53,1237.0
4x400m,Men,2:57.11,1237.0
200m,Men,19.9,1236.0
300m,Men,31.21,1236.0
400m,Men,44.2,1236.0
400mH,Men,47.92,1236.0
4x100m,Men,37.87,1236.0
4x200m,Men,1:19.56,1236.0
4x400m,Men,2:57.18,1236.0
110mH,Men,13.1,1235.0
300m,Men,31.22,1235.0
400m,Men,44.22,1235.0
400mH,Men,47.94,1235.0
4x100m,Men,37.89,1235.0
4x200m,Men,1:19.58,1235.0
4x400m,Men,2:57.24,1235.0
100m,Men,9.92,1234.0
200m,Men,19.91,1234.0
300m,Men,31.23,1234.0
400m,Men,44.23,1234.0
400mH,Men,47.95,1234.0
4x100m,Men,37.9,1234.0
4x200m,Men,1:19.61,1234.0
4x400m,Men,2:57.30,1234.0
110mH,Men,13.11,1233.0
200m,Men,19.92,1233.0
300m,Men,31.24,1233.0
400m,Men,44.24,1233.0
400mH,Men,47.97,1233.0
4x100m,Men,37.91,1233.0
4x200m,Men,1:19.64,1233.0
4x400m,Men,2:57.37,1233.0
300m,Men,31.25,1232.0
400m,Men,44.26,1232.0
400mH,Men,47.99,1232.0
4x100m,Men,37.92,1232.0
4x200m,Men,1:19.66,1232.0
4x400m,Men,2:57.43,1232.0
100m,Men,9.93,1231.0
110mH,Men,13.12,1231.0
200m,Men,19.93,1231.0
300m,Men,31.26,1231.0
400m,Men,44.27,1231.0
400mH,Men,48.01,1231.0
4x100m,Men,37.94,1231.0
4x200m,Men,1:19.69,1231.0
4x400m,Men,2:57.49,1231.0
300m,Men,31.27,1230.0
400m,Men,44.29,1230.0
400mH,Men,48.03,1230.0
4x100m,Men,37.95,1230.0
4x200m,Men,1:19.71,1230.0
4x400m,Men,2:57.56,1230.0
110mH,Men,13.13,1229.0
200m,Men,19.94,1229.0
300m,Men,31.28,1229.0
400m,Men,44.3,1229.0
400mH,Men,48.05,1229.0
4x100m,Men,37.96,1229.0
4x200m,Men,1:19.74,1229.0
4x400m,Men,2:57.62,1229.0
200m,Men,19.95,1228.0
300m,Men,31.29,1228.0
400m,Men,44.31,1228.0
400mH,Men,48.07,1228.0
4x100m,Men,37.97,1228.0
4x200m,Men,1:19.77,1228.0
4x400m,Men,2:57.68,1228.0
100m,Men,9.94,1227.0
110mH,Men,13.14,1227.0
300m,Men,31.3,1227.0
400m,Men,44.33,1227.0
400mH,Men,48.09,1227.0
4x100m,Men,37.99,1227.0
4x200m,Men,1:19.79,1227.0
4x400m,Men,2:57.75,1227.0
200m,Men,19.96,1226.0
300m,Men,31.31,1226.0
400m,Men,44.34,1226.0
400mH,Men,48.11,1226.0
4x100m,Men,38.0,1226.0
4x200m,Men,1:19.82,1226.0
4x400m,Men,2:57.81,1226.0
110mH,Men,13.15,1225.0
200m,Men,19.97,1225.0
300m,Men,31.32,1225.0
400m,Men,44.36,1225.0
400mH,Men,48.13,1225.0
4x100m,Men,38.01,1225.0
4x200m,Men,1:19.84,1225.0
4x400m,Men,2:57.88,1225.0
100m,Men,9.95,1224.0
300m,Men,31.33,1224.0
400m,Men,44.37,1224.0
400mH,Men,48.15,1224.0
4x100m,Men,38.03,1224.0
4x200m,Men,1:19.87,1224.0
4x400m,Men,2:57.94,1224.0
110mH,Men,13.16,1223.0
200m,Men,19.98,1223.0
300m,Men,31.34,1223.0
400m,Men,44.39,1223.0
400mH,Men,48.17,1223.0
4x100m,Men,38.04,1223.0
4x200m,Men,1:19.90,1223.0
4x400m,Men,2:58.00,1223.0
200m,Men,19.99,1222.0
300m,Men,31.35,1222.0
400m,Men,44.4,1222.0
400mH,Men,48.19,1222.0
4x100m,Men,38.05,1222.0
4x200m,Men,1:19.92,1222.0
4x400m,Men,2:58.07,1222.0
110mH,Men,13.17,1221.0
300m,Men,31.36,1221.0
400m,Men,44.41,1221.0
400mH,Men,48.21,1221.0
4x100m,Men,38.06,1221.0
4x200m,Men,1:19.95,1221.0
4x400m,Men,2:58.13,1221.0
100m,Men,9.96,1220.0
200m,Men,20.0,1220.0
300m,Men,31.38,1220.0
400m,Men,44.43,1220.0
400mH,Men,48.23,1220.0
4x100m,Men,38.08,1220.0
4x200m,Men,1:19.98,1220.0
4x400m,Men,2:58.19,1220.0
110mH,Men,13.18,1219.0
300m,Men,31.39,1219.0
400m,Men,44.44,1219.0
400mH,Men,48.24,1219.0
4x100m,Men,38.09,1219.0
4x200m,Men,1:20.00,1219.0
4x400m,Men,2:58.26,1219.0
110mH,Men,13.19,1218.0
200m,Men,20.01,1218.0
300m,Men,31.4,1218.0
400m,Men,44.46,1218.0
400mH,Men,48.26,1218.0
4x100m,Men,38.1,1218.0
4x200m,Men,1:20.03,1218.0
4x400m,Men,2:58.32,1218.0
100m,Men,9.97,1217.0
200m,Men,20.02,1217.0
300m,Men,31.41,1217.0
400m,Men,44.47,1217.0
400mH,Men,48.28,1217.0
4x100m,Men,38.12,1217.0
4x200m,Men,1:20.05,1217.0
4x400m,Men,2:58.39,1217.0
110mH,Men,13.2,1216.0
300m,Men,31.42,1216.0
400m,Men,44.48,1216.0
400mH,Men,48.3,1216.0
4x100m,Men,38.13,1216.0
4x200m,Men,1:20.08,1216.0
4x400m,Men,2:58.45,1216.0
200m,Men,20.03,1215.0
300m,Men,31.43,1215.0
400m,Men,44.5,1215.0
400mH,Men,48.32,1215.0
4x100m,Men,38.14,1215.0
4x200m,Men,1:20.11,1215.0
4x400m,Men,2:58.51,1215.0
110mH,Men,13.21,1214.0
200m,Men,20.04,1214.0
300m,Men,31.44,1214.0
400m,Men,44.51,1214.0
400mH,Men,48.34,1214.0
4x100m,Men,38.15,1214.0
4x200m,Men,1:20.13,1214.0
4x400m,Men,2:58.58,1214.0
100m,Men,9.98,1213.0
300m,Men,31.45,1213.0
400m,Men,44.53,1213.0
400mH,Men,48.36,1213.0
4x100m,Men,38.17,1213.0
4x200m,Men,1:20.16,1213.0
4x400m,Men,2:58.64,1213.0
110mH,Men,13.22,1212.0
200m,Men,20.05,1212.0
300m,Men,31.46,1212.0
400m,Men,44.54,1212.0
400mH,Men,48.38,1212.0
4x100m,Men,38.18,1212.0
4x200m,Men,1:20.19,1212.0
4x400m,Men,2:58.71,1212.0
200m,Men,20.06,1211.0
300m,Men,31.47,1211.0
400m,Men,44.56,1211.0
400mH,Men,48.4,1211.0
4x100m,Men,38.19,1211.0
4x200m,Men,1:20.21,1211.0
4x400m,Men,2:58.77,1211.0
100m,Men,9.99,1210.0
110mH,Men,13.23,1210.0
300m,Men,31.48,1210.0
400m,Men,44.57,1210.0
400mH,Men,48.42,1210.0
4x100m,Men,38.21,1210.0
4x200m,Men,1:20.24,1210.0
4x400m,Men,2:58.83,1210.0
200m,Men,20.07,1209.0
300m,Men,31.49,1209.0
400m,Men,44.58,1209.0
400mH,Men,48.44,1209.0
4x100m,Men,38.22,1209.0
4x200m,Men,1:20.26,1209.0
4x400m,Men,2:58.90,1209.0
110mH,Men,13.24,1208.0
300m,Men,31.5,1208.0
400m,Men,44.6,1208.0
400mH,Men,48.46,1208.0
4x100m,Men,38.23,1208.0
4x200m,Men,1:20.29,1208.0
4x400m,Men,2:58.96,1208.0
200m,Men,20.08,1207.0
300m,Men,31.51,1207.0
400m,Men,44.61,1207.0
400mH,Men,48.48,1207.0
4x100m,Men,38.25,1207.0
4x200m,Men,1:20.32,1207.0
4x400m,Men,2:59.03,1207.0
100m,Men,10.0,1206.0
110mH,Men,13.25,1206.0
200m,Men,20.09,1206.0
300m,Men,31.52,1206.0
400m,Men,44.63,1206.0
400mH,Men,48.5,1206.0
4x100m,Men,38.26,1206.0
4x200m,Men,1:20.34,1206.0
4x400m,Men,2:59.09,1206.0
300m,Men,31.53,1205.0
400m,Men,44.64,1205.0
400mH,Men,48.52,1205.0
4x100m,Men,38.27,1205.0
4x200m,Men,1:20.37,1205.0
4x400m,Men,2:59.16,1205.0
110mH,Men,13.26,1204.0
200m,Men,20.1,1204.0
300m,Men,31.54,1204.0
400m,Men,44.65,1204.0
400mH,Men,48.54,1204.0
4x100m,Men,38.28,1204.0
4x200m,Men,1:20.40,1204.0
4x400m,Men,2:59.22,1204.0
100m,Men,10.01,1203.0
200m,Men,20.11,1203.0
300m,Men,31.56,1203.0
400m,Men,44.67,1203.0
400mH,Men,48.56,1203.0
4x100m,Men,38.3,1203.0
4x200m,Men,1:20.42,1203.0
4x400m,Men,2:59.28,1203.0
110mH,Men,13.27,1202.0
300m,Men,31.57,1202.0
400m,Men,44.68,1202.0
400mH,Men,48.58,1202.0
4x100m,Men,38.31,1202.0
4x200m,Men,1:20.45,1202.0
4x400m,Men,2:59.35,1202.0
200m,Men,20.12,1201.0
300m,Men,31.58,1201.0
400m,Men,44.7,1201.0
400mH,Men,48.59,1201.0
4x100m,Men,38.32,1201.0
4x200m,Men,1:20.48,1201.0
4x400m,Men,2:59.41,1201.0
110mH,Men,13.28,1200.0
200m,Men,20.13,1200.0
300m,Men,31.59,1200.0
400m,Men,44.71,1200.0
400mH,Men,48.61,1200.0
4x100m,Men,38.34,1200.0
4x200m,Men,1:20.50,1200.0
4x400m,Men,2:59.48,1200.0
100m,Men,10.02,1199.0
300m,Men,31.6,1199.0
400m,Men,44.73,1199.0
400mH,Men,48.63,1199.0
4x100m,Men,38.35,1199.0
4x200m,Men,1:20.53,1199.0
4x400m,Men,2:59.54,1199.0
110mH,Men,13.29,1198.0
200m,Men,20.14,1198.0
300m,Men,31.61,1198.0
400m,Men,44.74,1198.0
400mH,Men,48.65,1198.0
4x100m,Men,38.36,1198.0
4x200m,Men,1:20.56,1198.0
4x400m,Men,2:59.61,1198.0
300m,Men,31.62,1197.0
400m,Men,44.75,1197.0
400mH,Men,48.67,1197.0
4x100m,Men,38.38,1197.0
4x200m,Men,1:20.58,1197.0
4x400m,Men,2:59.67,1197.0
100m,Men,10.03,1196.0
110mH,Men,13.3,1196.0
200m,Men,20.15,1196.0
300m,Men,31.63,1196.0
400m,Men,44.77,1196.0
400mH,Men,48.69,1196.0
4x100m,Men,38.39,1196.0
4x200m,Men,1:20.61,1196.0
4x400m,Men,2:59.73,1196.0
200m,Men,20.16,1195.0
300m,Men,31.64,1195.0
400m,Men,44.78,1195.0
400mH,Men,48.71,1195.0
4x100m,Men,38.4,1195.0
4x200m,Men,1:20.63,1195.0
4x400m,Men,2:59.80,1195.0
110mH,Men,13.31,1194.0
300m,Men,31.65,1194.0
400m,Men,44.8,1194.0
400mH,Men,48.73,1194.0
4x100m,Men,38.41,1194.0
4x200m,Men,1:20.66,1194.0
4x400m,Men,2:59.86,1194.0
100m,Men,10.04,1193.0
110mH,Men,13.32,1193.0
200m,Men,20.17,1193.0
300m,Men,31.66,1193.0
400m,Men,44.81,1193.0
400mH,Men,48.75,1193.0
4x100m,Men,38.43,1193.0
4x200m,Men,1:20.69,1193.0
4x400m,Men,2:59.93,1193.0
200m,Men,20.18,1192.0
300m,Men,31.67,1192.0
400m,Men,44.83,1192.0
400mH,Men,48.77,1192.0
4x100m,Men,38.44,1192.0
4x200m,Men,1:20.71,1192.0
4x400m,Men,2:59.99,1192.0
110mH,Men,13.33,1191.0
300m,Men,31.68,1191.0
400m,Men,44.84,1191.0
400mH,Men,48.79,1191.0
4x100m,Men,38.45,1191.0
4x200m,Men,1:20.74,1191.0
4x400m,Men,3:00.06,1191.0
200m,Men,20.19,1190.0
300m,Men,31.69,1190.0
400m,Men,44.86,1190.0
400mH,Men,48.81,1190.0
4x100m,Men,38.47,1190.0
4x200m,Men,1:20.77,1190.0
4x400m,Men,3:00.12,1190.0
100m,Men,10.05,1189.0
110mH,Men,13.34,1189.0
200m,Men,20.2,1189.0
300m,Men,31.71,1189.0
400m,Men,44.87,1189.0
400mH,Men,48.83,1189.0
4x100m,Men,38.48,1189.0
4x200m,Men,1:20.79,1189.0
4x400m,Men,3:00.19,1189.0
300m,Men,31.72,1188.0
400m,Men,44.88,1188.0
400mH,Men,48.85,1188.0
4x100m,Men,38.49,1188.0
4x200m,Men,1:20.82,1188.0
4x400m,Men,3:00.25,1188.0
110mH,Men,13.35,1187.0
200m,Men,20.21,1187.0
300m,Men,31.73,1187.0
400m,Men,44.9,1187.0
400mH,Men,48.87,1187.0
4x100m,Men,38.51,1187.0
4x200m,Men,1:20.85,1187.0
4x400m,Men,3:00.32,1187.0
100m,Men,10.06,1186.0
200m,Men,20.22,1186.0
300m,Men,31.74,1186.0
400m,Men,44.91,1186.0
400mH,Men,48.89,1186.0
4x100m,Men,38.52,1186.0
4x200m,Men,1:20.87,1186.0
4x400m,Men,3:00.38,1186.0
110mH,Men,13.36,1185.0
300m,Men,31.75,1185.0
400m,Men,44.93,1185.0
400mH,Men,48.91,1185.0
4x100m,Men,38.53,1185.0
4x200m,Men,1:20.90,1185.0
4x400m,Men,3:00.45,1185.0
200m,Men,20.23,1184.0
300m,Men,31.76,1184.0
400m,Men,44.94,1184.0
400mH,Men,48.93,1184.0
4x100m,Men,38.54,1184.0
4x200m,Men,1:20.93,1184.0
4x400m,Men,3:00.51,1184.0
110mH,Men,13.37,1183.0
300m,Men,31.77,1183.0
400m,Men,44.96,1183.0
400mH,Men,48.95,1183.0
4x100m,Men,38.56,1183.0
4x200m,Men,1:20.95,1183.0
4x400m,Men,3:00.58,1183.0
100m,Men,10.07,1182.0
200m,Men,20.24,1182.0
300m,Men,31.78,1182.0
400m,Men,44.97,1182.0
400mH,Men,48.97,1182.0
4x100m,Men,38.57,1182.0
4x200m,Men,1:20.98,1182.0
4x400m,Men,3:00.64,1182.0
110mH,Men,13.38,1181.0
200m,Men,20.25,1181.0
300m,Men,31.79,1181.0
400m,Men,44.98,1181.0
400mH,Men,48.99,1181.0
4x100m,Men,38.58,1181.0
4x200m,Men,1:21.01,1181.0
4x400m,Men,3:00.71,1181.0
300m,Men,31.8,1180.0
400m,Men,45.0,1180.0
400mH,Men,49.01,1180.0
4x100m,Men,38.6,1180.0
4x200m,Men,1:21.03,1180.0
4x400m,Men,3:00.77,1180.0
100m,Men,10.08,1179.0
110mH,Men,13.39,1179.0
200m,Men,20.26,1179.0
300m,Men,31.81,1179.0
400m,Men,45.01,1179.0
400mH,Men,49.03,1179.0
4x100m,Men,38.61,1179.0
4x200m,Men,1:21.06,1179.0
4x400m,Men,3:00.83,1179.0
200m,Men,20.27,1178.0
300m,Men,31.82,1178.0
400m,Men,45.03,1178.0
400mH,Men,49.05,1178.0
4x100m,Men,38.62,1178.0
4x200m,Men,1:21.09,1178.0
4x400m,Men,3:00.90,1178.0
110mH,Men,13.4,1177.0
300m,Men,31.83,1177.0
400m,Men,45.04,1177.0
400mH,Men,49.07,1177.0
4x100m,Men,38.64,1177.0
4x200m,Men,1:21.11,1177.0
4x400m,Men,3:00.96,1177.0
100m,Men,10.09,1176.0
200m,Men,20.28,1176.0
300m,Men,31.84,1176.0
400m,Men,45.06,1176.0
400mH,Men,49.09,1176.0
4x100m,Men,38.65,1176.0
4x200m,Men,1:21.14,1176.0
4x400m,Men,3:01.03,1176.0
110mH,Men,13.41,1175.0
200m,Men,20.29,1175.0
300m,Men,31.86,1175.0
400m,Men,45.07,1175.0
400mH,Men,49.11,1175.0
4x100m,Men,38.66,1175.0
4x200m,Men,1:21.17,1175.0
4x400m,Men,3:01.09,1175.0
110mH,Men,13.42,1174.0
300m,Men,31.87,1174.0
400m,Men,45.09,1174.0
400mH,Men,49.12,1174.0
4x100m,Men,38.68,1174.0
4x200m,Men,1:21.19,1174.0
4x400m,Men,3:01.16,1174.0
200m,Men,20.3,1173.0
300m,Men,31.88,1173.0
400m,Men,45.1,1173.0
400mH,Men,49.14,1173.0
4x100m,Men,38.69,1173.0
4x200m,Men,1:21.22,1173.0
4x400m,Men,3:01.23,1173.0
100m,Men,10.1,1172.0
110mH,Men,13.43,1172.0
200m,Men,20.31,1172.0
300m,Men,31.89,1172.0
